Log file open, 01/25/23 16:32:00
[2023.01.25-11.49.23:786][144]PIE: Server logged in
[2023.01.25-11.49.23:788][144]PIE: Play in editor total start time 0.132 seconds.
[2023.01.25-11.49.23:790][144]LogWorldPartition: Detected Streaming Source Teleport: PlayerController_0 -> Last Position: X=-95300.000 Y=-36290.000 Z=-241268.117 -> New Position: X=0.000 Y=0.000 Z=0.000
[2023.01.25-11.49.31:554][557]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.25-11.49.31:554][557]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.25-11.49.31:554][557]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.25-11.49.31:556][557]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.25-11.49.31:556][557]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.25-11.49.31:561][557]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.25-11.49.31:563][557]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.25-11.49.31:575][557]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.25-11.49.31:576][557]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.25-11.49.31:578][557]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=7
[2023.01.25-11.49.31:583][557]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.25-11.49.31:586][557]LogUObjectHash: Compacting FUObjectHashTables data took   0.76ms
[2023.01.25-11.49.31:627][558]LogPlayLevel: Display: Destroying online subsystem :Context_8
[2023.01.25-11.49.41:521][ 71]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2023.01.25-11.49.42:931][141]LogNavigationPoint: PostEditMove Clear paths rebuilt
[2023.01.25-11.53.05:113][279]LogUObjectHash: Compacting FUObjectHashTables data took   0.67ms
[2023.01.25-11.53.05:130][279]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/D/DE/SWSI13675DVYIZ0N4NF7Y3_Auto2
[2023.01.25-11.53.05:130][279]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/SWSI13675DVYIZ0N4NF7Y3_Auto276E0056949B603017A9E23ADA6975A69.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/Autosaves/Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/D/DE/SWSI13675DVYIZ0N4NF7Y3_Auto2.uasset'
[2023.01.25-11.53.05:132][279]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/ThirdPerson/Maps/ThirdPersonMap' took 0.035
[2023.01.25-11.53.05:132][279]LogFileHelpers: Editor autosave (incl. sublevels & external actors) for all levels took 0.035
[2023.01.25-12.01.01:717][765]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.25-12.01.01:723][765]LogContentBundle: [Container: ThirdPersonMap] Generating Streaming for 0 Content Bundles.
[2023.01.25-12.01.01:730][765]LogWorldPartition: Display: GenerateStreaming started...
[2023.01.25-12.01.01:730][765]LogWorldPartition: Display: GetPartitionedActors started...
[2023.01.25-12.01.01:730][765]LogWorldPartition: Display: GetPartitionedActors took 12 us (total: 506 us)
[2023.01.25-12.01.01:730][765]LogWorldPartition: Display: GenerateStreaming took 333 us (total: 2 ms)
[2023.01.25-12.01.01:730][765]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.25-12.01.01:731][765]PIE: New page: PIE session: ThirdPersonMap (25-Jan-2023, 11:01:01 pm)
[2023.01.25-12.01.01:731][765]LogPlayLevel: Creating play world package: /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.25-12.01.01:749][765]LogPlayLevel: PIE: StaticDuplicateObject took: (0.017568s)
[2023.01.25-12.01.01:749][765]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap to /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap (0.017632s)
[2023.01.25-12.01.01:749][765]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.25-12.01.01:749][765]LogAIModule: Creating AISystem for world ThirdPersonMap
[2023.01.25-12.01.01:750][765]LogWorldPartition: ULevel::OnLevelLoaded(ThirdPersonMap)(bIsOwningWorldGameWorld=1, bIsOwningWorldPartitioned=1, bIsValidLevelInstance=0, InitializeForMainWorld=1, InitializeForEditor=0, InitializeForGame=0)
[2023.01.25-12.01.01:750][765]LogWorldPartition: Display: WorldPartition initialize started...
[2023.01.25-12.01.01:750][765]LogWorldPartition: UWorldPartition::Initialize(Asset=ThirdPersonMap, IsEditor=0, bPIEWorldTravel=0 IsGame=0, IsCooking=0)
[2023.01.25-12.01.01:753][765]LogContentBundle: [Container: ThirdPersonMap] Creating new contrainer.
[2023.01.25-12.01.01:753][765]LogWorldPartition: Display: WorldPartition initialize took 3 ms (total: 159 ms)
[2023.01.25-12.01.01:753][765]LogPlayLevel: PIE: World Init took: (0.004563s)
[2023.01.25-12.01.01:762][765]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.25-12.01.01:763][765]LogAudio: Display: Creating Audio Device:                 Id: 8, Scope: Unique, Realtime: True
[2023.01.25-12.01.01:763][765]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.25-12.01.01:763][765]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.25-12.01.01:764][765]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.25-12.01.01:764][765]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.25-12.01.01:764][765]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.25-12.01.01:764][765]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.25-12.01.01:764][765]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.25-12.01.01:764][765]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.25-12.01.01:764][765]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.25-12.01.01:764][765]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.25-12.01.01:764][765]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.25-12.01.01:766][765]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.25-12.01.01:807][765]LogAudioMixer: Display: Using Audio Hardware Device Speakers (Realtek High Definition Audio)
[2023.01.25-12.01.01:807][765]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.25-12.01.01:807][765]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.25-12.01.01:807][765]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.25-12.01.01:808][765]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=8
[2023.01.25-12.01.01:808][765]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=8
[2023.01.25-12.01.01:811][765]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=8
[2023.01.25-12.01.01:811][765]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=8
[2023.01.25-12.01.01:811][765]LogInit: FAudioDevice initialized.
[2023.01.25-12.01.01:811][765]LogAudio: Display: Audio Device (ID: 8) registered with world 'ThirdPersonMap'.
[2023.01.25-12.01.01:815][765]LogLoad: Game class is 'BP_ThirdPersonGameMode_C'
[2023.01.25-12.01.01:819][765]LogWorld: Bringing World /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap.ThirdPersonMap up for play (max tick rate 0) at 2023.01.25-17.31.01
[2023.01.25-12.01.01:819][765]LogWorld: Bringing up level for play took: 0.003667
[2023.01.25-12.01.01:822][765]LogOnline: OSS: Created online subsystem instance for: :Context_9
[2023.01.25-12.01.01:825][765]LogWorldPartition: New Streaming Source: PlayerController_0 -> Position: X=-42240.000 Y=-36290.000 Z=-136782.384
[2023.01.25-12.01.01:826][765]PIE: Server logged in
[2023.01.25-12.01.01:828][765]PIE: Play in editor total start time 0.104 seconds.
[2023.01.25-12.01.01:830][765]LogWorldPartition: Detected Streaming Source Teleport: PlayerController_0 -> Last Position: X=-42240.000 Y=-36290.000 Z=-136782.384 -> New Position: X=0.000 Y=0.000 Z=0.000
[2023.01.25-12.01.06:923][ 30]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.25-12.01.06:923][ 30]LogWorld: BeginTearingDown for /Game/ThirdPerson/Maps/UEDPIE_0_ThirdPersonMap
[2023.01.25-12.01.06:923][ 30]LogWorld: UWorld::CleanupWorld for ThirdPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.25-12.01.06:925][ 30]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.25-12.01.06:925][ 30]LogContentBundle: [Container: ThirdPersonMap] Deleting container.
[2023.01.25-12.01.06:938][ 30]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.25-12.01.06:942][ 30]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.25-12.01.06:955][ 30]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.25-12.01.06:956][ 30]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.25-12.01.06:958][ 30]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=8
[2023.01.25-12.01.06:967][ 30]LogUObjectHash: Compacting FUObjectHashTables data took   0.58ms
[2023.01.25-12.01.07:002][ 31]LogPlayLevel: Display: Destroying online subsystem :Context_9
[2023.01.25-12.01.11:153][373]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.01.25-12.01.34:047][819]Cmd: CAMERA ALIGN ACTIVEVIEWPORTONLY
[2023.01.25-12.02.54:335][244]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.25-12.02.54:585][244]LogUObjectHash: Compacting FUObjectHashTables data took   0.62ms
[2023.01.25-12.02.54:596][244]LogUObjectHash: Compacting FUObjectHashTables data took   0.57ms
[2023.01.25-12.02.54:608][244]LogUObjectHash: Compacting FUObjectHashTables data took   0.31ms
[2023.01.25-12.02.54:615][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:618][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:621][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:623][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:626][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:629][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:631][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:634][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_3_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:660][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/3/50/PJH8C8CFYUWYFX5YV533C7
[2023.01.25-12.02.54:660][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/PJH8C8CFYUWYFX5YV533C7085E3509482F23DFF1B7FA9F119D0D48.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/3/50/PJH8C8CFYUWYFX5YV533C7.uasset'
[2023.01.25-12.02.54:662][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:665][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:667][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:670][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:672][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:675][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:678][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:680][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_1_3_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:700][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/E/6M/32QXYRP5R0X53U3X4UGDQI
[2023.01.25-12.02.54:700][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/32QXYRP5R0X53U3X4UGDQI4850BADF4CAB9003EF5366BED3335985.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/E/6M/32QXYRP5R0X53U3X4UGDQI.uasset'
[2023.01.25-12.02.54:703][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:705][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:708][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:710][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:713][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:716][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:720][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:723][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_2_3_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:745][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/C/PZ/PMI8XGTF8Q6JGIV6YDRBO5
[2023.01.25-12.02.54:745][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/PMI8XGTF8Q6JGIV6YDRBO565C9355740985A737072139F7B677AA4.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/C/PZ/PMI8XGTF8Q6JGIV6YDRBO5.uasset'
[2023.01.25-12.02.54:747][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:750][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:753][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:756][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:759][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:762][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_5 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:764][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_6 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:767][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_3_3_0.Heightmap_7 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:790][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/A/BC/GEBVTNACKSAEVHL9IV8YLV
[2023.01.25-12.02.54:790][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/GEBVTNACKSAEVHL9IV8YLVF07B7797464087D187EA4694463118AB.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/A/BC/GEBVTNACKSAEVHL9IV8YLV.uasset'
[2023.01.25-12.02.54:792][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/D/DE/SWSI13675DVYIZ0N4NF7Y3
[2023.01.25-12.02.54:793][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/SWSI13675DVYIZ0N4NF7Y3EDBC811342DF651EAA6BE6A6F6A8D1F7.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/D/DE/SWSI13675DVYIZ0N4NF7Y3.uasset'
[2023.01.25-12.02.54:794][244]LogSavePackage: Moving output files for package: /Game/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/E/5T/91H5VPD6M7DJW6TJ708KL1
[2023.01.25-12.02.54:795][244]LogSavePackage: Moving 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Saved/91H5VPD6M7DJW6TJ708KL1D813E76342586067F168619831B5A40A.tmp' to 'D:/XiTiX/Unreal_Environments/Gaea_Import_01/Content/__ExternalActors__/ThirdPerson/Maps/ThirdPersonMap/E/5T/91H5VPD6M7DJW6TJ708KL1.uasset'
[2023.01.25-12.02.54:797][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_0 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:800][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_1 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:803][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_2 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:805][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_3 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
[2023.01.25-12.02.54:808][244]LogTexture: Display: Building textures: /Game/ThirdPerson/Maps/ThirdPersonMap.ThirdPersonMap:PersistentLevel.LandscapeStreamingProxy_1VHAOBR5P7EHQ9NS9GYWD2UXV_252_0_0_0.Heightmap_4 (BGRA8, 128x128 x1x1x1) (Required Memory Estimate: 0.562492 MB), EncodeSpeed: Fast
